__time,/eta_hat/lat,/eta_hat/lon,/eta_hat/phi,/eta_hat/psi,/eta_hat/theta,/eta_hat/z,/eta_setpoint/lat,/eta_setpoint/lon,/eta_setpoint/phi,/eta_setpoint/psi,/eta_setpoint/theta,/eta_setpoint/z,/nu_hat/p,/nu_hat/q,/nu_hat/r,/nu_hat/u,/nu_hat/v,/nu_hat/w,/nu_setpoint/p,/nu_setpoint/q,/nu_setpoint/r,/nu_setpoint/u,/nu_setpoint/v,/nu_setpoint/w,/thruster_1_feedback/active,/thruster_1_feedback/azimuth_deg,/thruster_1_feedback/error,/thruster_1_feedback/pitch,/thruster_1_feedback/rps,/thruster_1_feedback/thruster_id,/thruster_1_setpoints/active,/thruster_1_setpoints/azimuth_deg,/thruster_1_setpoints/error,/thruster_1_setpoints/pitch,/thruster_1_setpoints/rps,/thruster_1_setpoints/thruster_id,/thruster_2_feedback/active,/thruster_2_feedback/azimuth_deg,/thruster_2_feedback/error,/thruster_2_feedback/pitch,/thruster_2_feedback/rps,/thruster_2_feedback/thruster_id,/thruster_2_setpoints/active,/thruster_2_setpoints/azimuth_deg,/thruster_2_setpoints/error,/thruster_2_setpoints/pitch,/thruster_2_setpoints/rps,/thruster_2_setpoints/thruster_id
1732792828.964831,62.469627380,6.240172863,0.157774270,2.408282042,0.000000000,0.192484617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792828.966937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.111111398,2.000000000
1732792829.048038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.461666667,2.000000000,,,,,,
1732792829.048100,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.105000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792829.050613,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.053555,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.068237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.989475267,1.000000000,,,,,,,,,,,,
1732792829.068309,62.469627380,6.240173340,0.148014456,2.407972097,0.000000000,0.180577636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.068340,,,,,,,,,,,,,0.000000000,0.000000000,-0.151114434,0.389859051,-0.126179501,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.068965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.219864971,2.000000000
1732792829.152314,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.105000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792829.152587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.461666667,2.000000000,,,,,,
1732792829.153779,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.153812,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.164946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-3.050302697,1.000000000,,,,,,,,,,,,
1732792829.166534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.278840135,2.000000000
1732792829.173104,62.469627380,6.240174294,0.000000000,2.392881870,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.173391,,,,,,,,,,,,,0.000000000,0.000000000,-0.150902957,0.386005700,-0.124792300,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.252639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.461666667,2.000000000,,,,,,
1732792829.252689,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.105000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792829.258420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.871061701,1.000000000,,,,,,,,,,,,
1732792829.258463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.123662192,2.000000000
1732792829.258485,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.258502,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.263469,62.469623566,6.240174770,0.159644634,2.393919706,0.000000000,0.194766447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.263908,,,,,,,,,,,,,0.000000000,0.000000000,-0.149265185,0.384079576,-0.121253401,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.350148,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.350367,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.368123,62.469623566,6.240175247,0.150438711,2.394134998,0.000000000,0.183535218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.369810,,,,,,,,,,,,,0.000000000,0.000000000,-0.148287162,0.381987661,-0.118002847,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.371619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.976040264,1.000000000,,,,,,,,,,,,
1732792829.371656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.219736918,2.000000000
1732792829.379082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,4.461666667,2.000000000,,,,,,
1732792829.379237,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,0.105000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792829.454258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-3.031947049,1.000000000,,,,,,,,,,,,
1732792829.454310,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.565000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792829.468807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.405000000,2.000000000,,,,,,
1732792829.468849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.271471536,2.000000000
1732792829.468868,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.468885,,,,,,,,,,,,,0.000000000,0.000000000,-0.147671014,0.379828423,-0.115078427,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.468901,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.468917,62.469623566,6.240175724,0.145947516,2.393962622,0.000000000,0.178055972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.548100,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.565000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792829.550691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.405000000,2.000000000,,,,,,
1732792829.568774,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.569490,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.572654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-3.062835012,1.000000000,,,,,,,,,,,,
1732792829.572686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.300405385,2.000000000
1732792829.577932,62.469623566,6.240176201,0.141582042,2.393393993,0.000000000,0.172730088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.579696,,,,,,,,,,,,,0.000000000,0.000000000,-0.147267342,0.377552539,-0.112370051,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.647677,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.565000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792829.650654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.405000000,2.000000000,,,,,,
1732792829.655663,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.660852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-3.077284424,1.000000000,,,,,,,,,,,,
1732792829.660897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.314458936,2.000000000
1732792829.660916,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.670005,,,,,,,,,,,,,0.000000000,0.000000000,-0.147539407,0.375185132,-0.109853141,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.670049,62.469623566,6.240176678,0.000000000,2.378640175,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.755642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.405000000,2.000000000,,,,,,
1732792829.755697,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.565000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792829.755717,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.755737,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.764419,,,,,,,,,,,,,0.000000000,0.000000000,-0.146293536,0.372759134,-0.107328326,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.764460,62.469623566,6.240177631,0.145105898,2.378521442,0.000000000,0.177029192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.766694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.877283415,1.000000000,,,,,,,,,,,,
1732792829.766732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.139086765,2.000000000
1732792829.855656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.405000000,2.000000000,,,,,,
1732792829.855730,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.565000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792829.859743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.945523409,1.000000000,,,,,,,,,,,,
1732792829.859787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.202351562,2.000000000
1732792829.862060,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.862091,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.871410,62.469623566,6.240178108,0.000000000,2.363915682,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.875761,,,,,,,,,,,,,0.000000000,0.000000000,-0.146057397,0.369726956,-0.105878279,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.949752,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.565000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792829.949960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.405000000,2.000000000,,,,,,
1732792829.960350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.767363263,1.000000000,,,,,,,,,,,,
1732792829.960476,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.960572,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.960866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.050304591,2.000000000
1732792829.968965,62.469619751,6.240178585,0.152657092,2.364735365,0.000000000,0.186241657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792829.970733,,,,,,,,,,,,,0.000000000,0.000000000,-0.144458622,0.366842598,-0.104293890,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.048113,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.565000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792830.048221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.405000000,2.000000000,,,,,,
1732792830.061684,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.061733,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.067750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.870464202,1.000000000,,,,,,,,,,,,
1732792830.068162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.144697948,2.000000000
1732792830.073433,,,,,,,,,,,,,0.000000000,0.000000000,-0.143495828,0.365752310,-0.100749649,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.073476,62.469619751,6.240179062,0.141801730,2.364566088,0.000000000,0.172998115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.152521,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.565000000,1.000000000,,,,,,,,,,,,,,,,,,
1732792830.152564,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.152586,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.153616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.405000000,2.000000000,,,,,,
1732792830.161130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.923225442,1.000000000,,,,,,,,,,,,
1732792830.161654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.192065133,2.000000000
1732792830.165836,62.469619751,6.240179539,0.000000000,2.350223541,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.166722,,,,,,,,,,,,,0.000000000,0.000000000,-0.143425792,0.364472508,-0.097463787,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.250134,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.116666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792830.252555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.176666667,2.000000000,,,,,,
1732792830.259345,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.259382,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.262714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.738151257,1.000000000,,,,,,,,,,,,
1732792830.263338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.032811720,2.000000000
1732792830.270216,62.469619751,6.240180492,0.152980149,2.351326704,0.000000000,0.186635792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.274683,,,,,,,,,,,,,0.000000000,0.000000000,-0.141948417,0.361846000,-0.095812000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.351926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.176666667,2.000000000,,,,,,
1732792830.351971,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.116666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792830.357852,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.357881,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.366800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.839220808,1.000000000,,,,,,,,,,,,
1732792830.367184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.124420296,2.000000000
1732792830.369561,62.469619751,6.240180969,0.146483958,2.351869106,0.000000000,0.178710416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.375043,,,,,,,,,,,,,0.000000000,0.000000000,-0.141060337,0.360507905,-0.092732437,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.449661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.176666667,2.000000000,,,,,,
1732792830.449704,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.116666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792830.459156,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.460008,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.467010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.897364576,1.000000000,,,,,,,,,,,,
1732792830.467556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.176291911,2.000000000
1732792830.469936,62.469619751,6.240181446,0.144440502,2.352262259,0.000000000,0.176217422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.471076,,,,,,,,,,,,,0.000000000,0.000000000,-0.140507042,0.359036684,-0.089868948,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.548608,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.116666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792830.549767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.176666667,2.000000000,,,,,,
1732792830.558394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.933762382,1.000000000,,,,,,,,,,,,
1732792830.559399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.208746333,2.000000000
1732792830.567626,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.567664,,,,,,,,,,,,,0.000000000,0.000000000,-0.140181765,0.357455462,-0.087200977,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.567680,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.567700,62.469619751,6.240181923,0.138060704,2.352050304,0.000000000,0.168434069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.648438,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.116666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792830.648634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.176666667,2.000000000,,,,,,
1732792830.653248,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.653294,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.660575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.949376287,1.000000000,,,,,,,,,,,,
1732792830.660717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.222791696,2.000000000
1732792830.669651,62.469619751,6.240182400,0.126736224,2.350724697,0.000000000,0.154618189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.669754,,,,,,,,,,,,,0.000000000,0.000000000,-0.139992148,0.355785102,-0.084704109,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.752543,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.116666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792830.752815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.176666667,2.000000000,,,,,,
1732792830.758643,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.758685,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.766566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.943220304,1.000000000,,,,,,,,,,,,
1732792830.766624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.217783457,2.000000000
1732792830.769850,,,,,,,,,,,,,0.000000000,0.000000000,-0.140300348,0.353520274,-0.083203316,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.769894,62.469619751,6.240182877,0.000000000,2.336694717,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.847429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.176666667,2.000000000,,,,,,
1732792830.847498,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.116666667,1.000000000,,,,,,,,,,,,,,,,,,
1732792830.854152,,,,,,,0.000000000,0.000000000,0.000000000,1.588249564,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.855206,,,,,,,,,,,,,,,,,,,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.866610,,,,,,,,,,,,,0.000000000,0.000000000,-0.139182702,0.353070527,-0.079540290,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.866975,62.469615936,6.240183830,0.129752249,2.335751534,0.000000000,0.158297747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1732792830.870106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,-2.740264161,1.000000000,,,,,,,,,,,,
1732792830.870144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.000000000,0.000000000,0.000000000,0.000000000,3.044042293,2.000000000
